x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,vx0,vx1,vx2,vx3,vx4,vx5,vx6,vx7,vx8,vx9,vx10,vx11,vx12,vx13,vx14,vx15,vx16,vx17,vx18,vx19,vx20,vy0,vy1,vy2,vy3,vy4,vy5,vy6,vy7,vy8,vy9,vy10,vy11,vy12,vy13,vy14,vy15,vy16,vy17,vy18,vy19,vy20,vz0,vz1,vz2,vz3,vz4,vz5,vz6,vz7,vz8,vz9,vz10,vz11,vz12,vz13,vz14,vz15,vz16,vz17,vz18,vz19,vz20,user_id,gesture_label
0.5291157364845276,0.5882130265235901,0.6121480464935303,0.6104281544685364,0.6013641953468323,0.5989199876785278,0.6016939878463745,0.6031997203826904,0.6046532988548279,0.5497450828552246,0.5634559392929077,0.5681082010269165,0.5739483833312988,0.4945226013660431,0.4963102638721466,0.4984923303127289,0.5036487579345703,0.4401019215583801,0.4048542380332947,0.38505929708480835,0.37256577610969543,1.0347965955734253,0.9722366333007812,0.8846595883369446,0.8004652261734009,0.7411918640136719,0.8740111589431763,0.7384320497512817,0.6500231027603149,0.5836747884750366,0.8788912296295166,0.7252549529075623,0.6299776434898376,0.5555415153503418,0.8957908153533936,0.7511639595031738,0.6575093865394592,0.5885194540023804,0.921841025352478,0.8252396583557129,0.7599039077758789,0.7041416764259338,7.349247539423232e-07,-0.010144101455807686,-0.028872380033135414,-0.04245966672897339,-0.061401162296533585,-0.09027206897735596,-0.12446937710046768,-0.139913409948349,-0.1493861824274063,-0.10127152502536774,-0.13365228474140167,-0.14952194690704346,-0.16161099076271057,-0.10781468451023102,-0.1371903419494629,-0.15514212846755981,-0.16858820617198944,-0.11150673031806946,-0.14296865463256836,-0.1595492660999298,-0.17017920315265656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.5175434350967407,0.580601692199707,0.627037763595581,0.6701989769935608,0.7000516653060913,0.5955998301506042,0.6118649840354919,0.6260280609130859,0.6392693519592285,0.545691967010498,0.5544061660766602,0.5616448521614075,0.568852961063385,0.49243906140327454,0.49157366156578064,0.4946276843547821,0.4993269443511963,0.44126760959625244,0.411466121673584,0.3905579447746277,0.3750177323818207,1.0146687030792236,0.9907193183898926,0.9490874409675598,0.9112170338630676,0.8812458515167236,0.8286465406417847,0.7012726068496704,0.6287466883659363,0.5747789144515991,0.8176326155662537,0.6810353994369507,0.5975933074951172,0.5363925695419312,0.8276638388633728,0.7019073367118835,0.6190835237503052,0.5590537190437317,0.8552981019020081,0.765099048614502,0.7048140168190002,0.6534844040870667,7.831068273844721e-07,-0.01777844876050949,-0.040550343692302704,-0.061394110321998596,-0.08461407572031021,-0.06302469968795776,-0.09001689404249191,-0.10339276492595673,-0.11158908903598785,-0.07081647217273712,-0.09423074871301651,-0.10799828916788101,-0.1185309886932373,-0.07765406370162964,-0.1002083569765091,-0.11927752196788788,-0.13310271501541138,-0.08369823545217514,-0.10955452173948288,-0.12453412264585495,-0.13342557847499847,-0.011572301387786865,-0.007611334323883057,0.014889717102050781,0.059770822525024414,0.09868746995925903,-0.003320157527923584,0.010170996189117432,0.022828340530395508,0.034616053104400635,-0.0040531158447265625,-0.009049773216247559,-0.006463348865509033,-0.005095422267913818,-0.0020835399627685547,-0.004736602306365967,-0.0038646459579467773,-0.0043218135833740234,0.0011656880378723145,0.006611883640289307,0.005498647689819336,0.002451956272125244,-0.02012789249420166,0.018482685089111328,0.06442785263061523,0.11075180768966675,0.14005398750305176,-0.0453646183013916,-0.03715944290161133,-0.021276414394378662,-0.0088958740234375,-0.06125861406326294,-0.04421955347061157,-0.03238433599472046,-0.019148945808410645,-0.06812697649002075,-0.04925662279129028,-0.03842586278915405,-0.02946573495864868,-0.06654292345046997,-0.06014060974121094,-0.05508989095687866,-0.05065727233886719,4.8182073442148976e-08,-0.007634347304701805,-0.01167796365916729,-0.018934443593025208,-0.023212913423776627,0.027247369289398193,0.03445248305797577,0.03652064502239227,0.03779709339141846,0.030455052852630615,0.03942153602838516,0.041523657739162445,0.04308000206947327,0.03016062080860138,0.036981984972953796,0.035864606499671936,0.035485491156578064,0.027808494865894318,0.03341413289308548,0.03501514345407486,0.03675362467765808,2,0
0.5246330499649048,0.5978440642356873,0.6575315594673157,0.705608606338501,0.7444847822189331,0.5921927094459534,0.6107978224754333,0.6269374489784241,0.6422629356384277,0.5408703088760376,0.5514429211616516,0.559622049331665,0.5672516226768494,0.49060535430908203,0.4916662573814392,0.49329671263694763,0.4982549846172333,0.4430696368217468,0.4128535985946655,0.39281153678894043,0.3787309229373932,1.0160913467407227,0.9793220162391663,0.9232213497161865,0.8725590109825134,0.8321280479431152,0.7727575898170471,0.650359034538269,0.5784013867378235,0.5240637063980103,0.762208104133606,0.6248023509979248,0.5364744067192078,0.46985381841659546,0.7768706679344177,0.6493748426437378,0.563933253288269,0.5002454519271851,0.8110884428024292,0.7236265540122986,0.661165714263916,0.60664963722229,8.362069934264582e-07,-0.026012878865003586,-0.04831872135400772,-0.06891559064388275,-0.09022538363933563,-0.04395589977502823,-0.06994316726922989,-0.08687195926904678,-0.09772889316082001,-0.0493338406085968,-0.07073547691106796,-0.08744902163743973,-0.09979699552059174,-0.05661647766828537,-0.07892505824565887,-0.09818468987941742,-0.1116158589720726,-0.06494655460119247,-0.09018425643444061,-0.10424485802650452,-0.11192372441291809,0.0070896148681640625,0.017242372035980225,0.03049379587173462,0.035409629344940186,0.0444331169128418,-0.003407120704650879,-0.0010671615600585938,0.0009093880653381348,0.0029935836791992188,-0.004821658134460449,-0.002963244915008545,-0.0020228028297424316,-0.0016013383865356445,-0.0018337070941925049,9.259581565856934e-05,-0.0013309717178344727,-0.0010719597339630127,0.0018020272254943848,0.001387476921081543,0.002253592014312744,0.0037131905555725098,0.0014226436614990234,-0.011397302150726318,-0.02586609125137329,-0.0386580228805542,-0.0491178035736084,-0.05588895082473755,-0.05091357231140137,-0.05034530162811279,-0.05071520805358887,-0.055424511432647705,-0.05623304843902588,-0.061118900775909424,-0.0665387511253357,-0.05079317092895508,-0.05253249406814575,-0.05515027046203613,-0.05880826711654663,-0.04420965909957886,-0.04147249460220337,-0.04364830255508423,-0.04683476686477661,5.3100166041986085e-08,-0.008234430104494095,-0.007768377661705017,-0.007521480321884155,-0.005611307919025421,0.019068799912929535,0.020073726773262024,0.016520805656909943,0.013860195875167847,0.02148263156414032,0.023495271801948547,0.020549267530441284,0.01873399317264557,0.02103758603334427,0.02128329873085022,0.02109283208847046,0.021486856043338776,0.018751680850982666,0.019370265305042267,0.020289264619350433,0.021501854062080383,2,0
0.5154814124107361,0.5881354808807373,0.6522932648658752,0.7047393918037415,0.7482130527496338,0.5878465175628662,0.6084804534912109,0.6224679350852966,0.634381115436554,0.5403172373771667,0.5479764938354492,0.5521869659423828,0.5565800666809082,0.4934116005897522,0.48931002616882324,0.4905586242675781,0.495369553565979,0.4449976086616516,0.41055604815483093,0.3898853659629822,0.37658464908599854,1.0199532508850098,0.9736447930335999,0.8970520496368408,0.8388018012046814,0.8033112287521362,0.7370532155036926,0.6223822832107544,0.5500826239585876,0.493990033864975,0.7235461473464966,0.5898565053939819,0.5040633678436279,0.4358110725879669,0.733773410320282,0.6084211468696594,0.5368102788925171,0.4809941351413727,0.7667108178138733,0.6812425851821899,0.622632622718811,0.5682366490364075,7.795950978106703e-07,-0.025545520707964897,-0.04084151238203049,-0.056105636060237885,-0.07074729353189468,-0.016102630645036697,-0.03452788665890694,-0.05040297284722328,-0.061335474252700806,-0.021375855430960655,-0.0356634296476841,-0.051001377403736115,-0.06195593252778053,-0.030601616948843002,-0.04711376130580902,-0.062019482254981995,-0.07182088494300842,-0.04244985803961754,-0.05990614369511604,-0.06834941357374191,-0.07251009345054626,-0.009151637554168701,-0.009708583354949951,-0.00523829460144043,-0.0008692145347595215,0.0037282705307006836,-0.004346191883087158,-0.002317368984222412,-0.004469513893127441,-0.00788182020187378,-0.0005530714988708496,-0.0034664273262023926,-0.0074350833892822266,-0.010671555995941162,0.002806246280670166,-0.002356231212615967,-0.002738088369369507,-0.0028854310512542725,0.0019279718399047852,-0.0022975504398345947,-0.002926170825958252,-0.0021462738513946533,0.0038619041442871094,-0.005677223205566406,-0.026169300079345703,-0.03375720977783203,-0.028816819190979004,-0.03570437431335449,-0.02797675132751465,-0.02831876277923584,-0.03007367253303528,-0.038661956787109375,-0.03494584560394287,-0.032411038875579834,-0.03404274582862854,-0.04309725761413574,-0.04095369577407837,-0.027122974395751953,-0.019251316785812378,-0.04437762498855591,-0.04238396883010864,-0.03853309154510498,-0.03841298818588257,-5.6611895615787944e-08,0.00046735815703868866,0.007477208971977234,0.012809954583644867,0.01947809010744095,0.02785326912999153,0.03541528061032295,0.0364689864218235,0.0363934189081192,0.027957985177636147,0.035072047263383865,0.03644764423370361,0.0378410629928112,0.026014860719442368,0.031811296939849854,0.036165207624435425,0.03979497402906418,0.022496696561574936,0.03027811273932457,0.035895444452762604,0.039413630962371826,2,0
0.5130201578140259,0.5866053104400635,0.65330970287323,0.7080802917480469,0.7536298036575317,0.5908358693122864,0.6098636984825134,0.6190196871757507,0.6265470385551453,0.5423749089241028,0.5480422973632812,0.5520458817481995,0.5562845468521118,0.4944996237754822,0.490392804145813,0.49080920219421387,0.4947861433029175,0.44453924894332886,0.4167681634426117,0.3991696238517761,0.38744744658470154,1.0044094324111938,0.9487794041633606,0.8649832606315613,0.8104634881019592,0.7760025858879089,0.7035289406776428,0.593126654624939,0.5254753828048706,0.46784189343452454,0.6907856464385986,0.5639806389808655,0.48212742805480957,0.41809511184692383,0.7022829055786133,0.579581618309021,0.5078039169311523,0.45124414563179016,0.7365646362304688,0.6477802991867065,0.5887966156005859,0.5341357588768005,6.692554848086729e-07,-0.026534883305430412,-0.03928771987557411,-0.052475009113550186,-0.06485076993703842,-0.008220324292778969,-0.02510424517095089,-0.04320671036839485,-0.05679212138056755,-0.013095294125378132,-0.026147760450839996,-0.043139759451150894,-0.05615762993693352,-0.022851118817925453,-0.03752223402261734,-0.05302232876420021,-0.06384516507387161,-0.035978157073259354,-0.05149805173277855,-0.05935288593173027,-0.06378959119319916,-0.002461254596710205,-0.0015301704406738281,0.0010164380073547363,0.00334089994430542,0.005416750907897949,0.002989351749420166,0.0013832449913024902,-0.0034482479095458984,-0.007834076881408691,0.002057671546936035,6.580352783203125e-05,-0.0001410841941833496,-0.0002955198287963867,0.0010880231857299805,0.001082777976989746,0.0002505779266357422,-0.0005834102630615234,-0.0004583597183227539,0.006212115287780762,0.009284257888793945,0.010862797498703003,-0.015543818473815918,-0.024865388870239258,-0.03206878900527954,-0.028338313102722168,-0.027308642864227295,-0.033524274826049805,-0.02925562858581543,-0.02460724115371704,-0.02614814043045044,-0.03276050090789795,-0.025875866413116455,-0.02193593978881836,-0.01771596074104309,-0.0314905047416687,-0.028839528560638428,-0.029006361961364746,-0.02974998950958252,-0.03014618158340454,-0.0334622859954834,-0.0338360071182251,-0.034100890159606934,-1.1033961300199735e-07,-0.0009893625974655151,0.0015537925064563751,0.0036306269466876984,0.005896523594856262,0.007882306352257729,0.009423641487956047,0.00719626247882843,0.004543352872133255,0.008280561305582523,0.009515669196844101,0.00786161795258522,0.005798302590847015,0.007750498130917549,0.009591527283191681,0.008997153490781784,0.00797571986913681,0.006471700966358185,0.008408091962337494,0.008996527642011642,0.008720502257347107,2,0
0.5070478916168213,0.5862420201301575,0.6596404910087585,0.715985894203186,0.7671422362327576,0.5909465551376343,0.6121048927307129,0.6213852763175964,0.6279850602149963,0.5421491265296936,0.5500436425209045,0.5547863841056824,0.5581219792366028,0.4946863651275635,0.49252554774284363,0.4944753646850586,0.4975132346153259,0.4442483186721802,0.42165982723236084,0.4073494076728821,0.3977130949497223,0.9793469905853271,0.9258069396018982,0.8313658833503723,0.7711440324783325,0.7463816404342651,0.6719975471496582,0.5622612833976746,0.49646836519241333,0.4406421482563019,0.6600021123886108,0.5333938598632812,0.45733076333999634,0.3989880084991455,0.6705994606018066,0.5536596775054932,0.4873327314853668,0.43517136573791504,0.7028310894966125,0.6129862666130066,0.5546495914459229,0.49935099482536316,6.434291890400345e-07,-0.02583974599838257,-0.036283161491155624,-0.04694221913814545,-0.0567721351981163,-0.004202406387776136,-0.017887644469738007,-0.03412611782550812,-0.0467502623796463,-0.008707395754754543,-0.01871688850224018,-0.03367013484239578,-0.04544059932231903,-0.01810825616121292,-0.029512127861380577,-0.04232935607433319,-0.051902346312999725,-0.031135153025388718,-0.042650915682315826,-0.04773106798529625,-0.0510290190577507,-0.00597226619720459,-0.00036329030990600586,0.0063307881355285645,0.00790560245513916,0.01351243257522583,0.00011068582534790039,0.002241194248199463,0.002365589141845703,0.0014380216598510742,-0.0002257823944091797,0.002001345157623291,0.00274050235748291,0.0018374323844909668,0.00018674135208129883,0.0021327435970306396,0.0036661624908447266,0.0027270913124084473,-0.00029093027114868164,0.0048916637897491455,0.008179783821105957,0.010265648365020752,-0.0250624418258667,-0.022972464561462402,-0.033617377281188965,-0.03931945562362671,-0.0296209454536438,-0.03153139352798462,-0.030865371227264404,-0.029007017612457275,-0.027199745178222656,-0.030783534049987793,-0.03058677911758423,-0.024796664714813232,-0.01910710334777832,-0.03168344497680664,-0.025921940803527832,-0.020471185445785522,-0.016072779893875122,-0.0337335467338562,-0.03479403257369995,-0.034147024154663086,-0.03478476405143738,-2.5826295768638374e-08,0.0006951373070478439,0.0030045583844184875,0.005532789975404739,0.00807863473892212,0.004017917905002832,0.007216600701212883,0.009080592542886734,0.01004185900092125,0.0043878983706235886,0.007430871948599815,0.009469624608755112,0.010717030614614487,0.004742862656712532,0.008010106161236763,0.01069297268986702,0.011942818760871887,0.004843004047870636,0.008847136050462723,0.011621817946434021,0.012760572135448456,2,0
0.5094506144523621,0.589182436466217,0.6634905934333801,0.7261677980422974,0.7793442010879517,0.5981953740119934,0.6160920858383179,0.6216378808021545,0.6252150535583496,0.5488466620445251,0.5545591115951538,0.556744396686554,0.5582597851753235,0.500881552696228,0.4999503493309021,0.5022521018981934,0.5046049952507019,0.4500833749771118,0.4300209581851959,0.41792547702789307,0.40963882207870483,0.9499010443687439,0.8936620950698853,0.8031509518623352,0.7467058897018433,0.7224633693695068,0.6408582925796509,0.5317485928535461,0.4693417549133301,0.416574090719223,0.6295207142829895,0.50709468126297,0.43925756216049194,0.38877561688423157,0.6385658383369446,0.5260228514671326,0.46281975507736206,0.41531431674957275,0.6685606241226196,0.5794582366943359,0.5226473808288574,0.4705997407436371,5.944541499047773e-07,-0.025276141241192818,-0.03641699254512787,-0.04831845685839653,-0.059296272695064545,0.0015714954352006316,-0.008812439627945423,-0.0232695322483778,-0.03474624454975128,-0.0019886039663106203,-0.007394168525934219,-0.019682159647345543,-0.029882095754146576,-0.01069733127951622,-0.01695953868329525,-0.026317724958062172,-0.03419877588748932,-0.023352470248937607,-0.029939919710159302,-0.03150619566440582,-0.032585907727479935,0.0024027228355407715,0.0029404163360595703,0.003850102424621582,0.010181903839111328,0.012201964855194092,0.007248818874359131,0.0039871931076049805,0.00025260448455810547,-0.0027700066566467285,0.006697535514831543,0.004515469074249268,0.001958012580871582,0.00013780593872070312,0.006195187568664551,0.007424801588058472,0.007776737213134766,0.0070917606353759766,0.005835056304931641,0.008361130952835083,0.010576069355010986,0.011925727128982544,-0.029445946216583252,-0.03214484453201294,-0.02821493148803711,-0.024438142776489258,-0.0239182710647583,-0.031139254570007324,-0.030512690544128418,-0.027126610279083252,-0.024068057537078857,-0.030481398105621338,-0.02629917860031128,-0.018073201179504395,-0.01021239161491394,-0.03203362226486206,-0.027636826038360596,-0.02451297640800476,-0.019857048988342285,-0.03427046537399292,-0.033528029918670654,-0.03200221061706543,-0.028751254081726074,-4.897503913525725e-08,0.0005636047571897507,-0.00013383105397224426,-0.0013762377202510834,-0.002524137496948242,0.005773901822976768,0.009075204841792583,0.010856585577130318,0.01200401782989502,0.006718791788443923,0.011322719976305962,0.01398797519505024,0.015558503568172455,0.007410924881696701,0.012552589178085327,0.01601163111627102,0.017703570425510406,0.007782682776451111,0.012710995972156525,0.016224872320890427,0.018443111330270767,2,0
0.5124533772468567,0.5954356789588928,0.6720213294029236,0.7375263571739197,0.7898415327072144,0.6063241958618164,0.6236515045166016,0.6280508041381836,0.6306536197662354,0.5560706853866577,0.5635862350463867,0.5676885843276978,0.570377767086029,0.5067008137702942,0.505526602268219,0.5092576742172241,0.512505829334259,0.4550807476043701,0.43708503246307373,0.4270344078540802,0.4206974506378174,0.9227745532989502,0.8676087856292725,0.7747793793678284,0.7206401824951172,0.6993163228034973,0.6180669665336609,0.5132589340209961,0.45393097400665283,0.4020062983036041,0.603960394859314,0.4860895276069641,0.4209232032299042,0.3708598017692566,0.6107457280158997,0.5041388273239136,0.44408679008483887,0.3979147970676422,0.6380863785743713,0.5500795245170593,0.4961853325366974,0.447252094745636,5.741994755226187e-07,-0.024531075730919838,-0.034666456282138824,-0.045550983399152756,-0.05558548867702484,0.001389730954542756,-0.009467716328799725,-0.02440822497010231,-0.036238063126802444,-0.0020017109345644712,-0.007371166255325079,-0.019559646025300026,-0.029764320701360703,-0.010513227432966232,-0.016307853162288666,-0.025284714996814728,-0.03283269330859184,-0.022987788543105125,-0.028261102735996246,-0.0290635097771883,-0.029728777706623077,0.003002762794494629,0.006253242492675781,0.008530735969543457,0.011358559131622314,0.010497331619262695,0.008128821849822998,0.007559418678283691,0.006412923336029053,0.005438566207885742,0.007224023342132568,0.00902712345123291,0.010944187641143799,0.012117981910705566,0.005819261074066162,0.0055762529373168945,0.007005572319030762,0.007900834083557129,0.004997372627258301,0.007064074277877808,0.009108930826187134,0.011058628559112549,-0.0271264910697937,-0.026053309440612793,-0.028371572494506836,-0.026065707206726074,-0.02314704656600952,-0.02279132604598999,-0.01848965883255005,-0.015410780906677246,-0.014567792415618896,-0.025560319423675537,-0.02100515365600586,-0.01833435893058777,-0.017915815114974976,-0.027820110321044922,-0.021884024143218994,-0.018732964992523193,-0.017399519681930542,-0.03047424554824829,-0.02937871217727661,-0.026462048292160034,-0.0233476459980011,-2.0254674382158555e-08,0.0007450655102729797,0.0017505362629890442,0.0027674734592437744,0.0037107840180397034,-0.00018176448065787554,-0.0006552767008543015,-0.0011386927217245102,-0.0014918185770511627,-1.3106968253850937e-05,2.3002270609140396e-05,0.00012251362204551697,0.00011777505278587341,0.0001841038465499878,0.0006516855210065842,0.0010330099612474442,0.0013660825788974762,0.0003646817058324814,0.0016788169741630554,0.0024426858872175217,0.0028571300208568573,2,0
0.5154950618743896,0.5994033217430115,0.6761358976364136,0.7428788542747498,0.7961370944976807,0.6127370595932007,0.6295826435089111,0.6346911787986755,0.6378421187400818,0.5628135800361633,0.5705833435058594,0.5745000839233398,0.5766958594322205,0.5133403539657593,0.5138491988182068,0.5176422595977783,0.520471453666687,0.459939569234848,0.4428233802318573,0.43308818340301514,0.4268636703491211,0.9031486511230469,0.8518247604370117,0.7578561305999756,0.7027935981750488,0.6822479963302612,0.6014003753662109,0.4942264258861542,0.4331091046333313,0.3814944326877594,0.5865838527679443,0.46506381034851074,0.39784762263298035,0.34716683626174927,0.592047929763794,0.48320472240448,0.42424362897872925,0.3807283341884613,0.6165924072265625,0.5286687016487122,0.4747491478919983,0.4274093508720398,5.934248861194646e-07,-0.02537890337407589,-0.03454125300049782,-0.04415900260210037,-0.052791938185691833,0.0021504980977624655,-0.00696260342374444,-0.02043100632727146,-0.031057849526405334,-1.3330054571270011e-05,-0.003421558765694499,-0.014482791535556316,-0.023812828585505486,-0.007287760730832815,-0.011598983779549599,-0.019859755411744118,-0.02674391120672226,-0.01856250874698162,-0.023055437952280045,-0.023601332679390907,-0.023816866800189018,0.003041684627532959,0.003967642784118652,0.00411456823348999,0.005352497100830078,0.006295561790466309,0.006412863731384277,0.00593113899230957,0.006640374660491943,0.0071884989738464355,0.006742894649505615,0.006997108459472656,0.00681149959564209,0.006318092346191406,0.006639540195465088,0.008322596549987793,0.0083845853805542,0.007965624332427979,0.004858821630477905,0.005738347768783569,0.0060537755489349365,0.006166219711303711,-0.01962590217590332,-0.015784025192260742,-0.016923248767852783,-0.01784658432006836,-0.017068326473236084,-0.01666659116744995,-0.01903250813484192,-0.020821869373321533,-0.020511865615844727,-0.01737654209136963,-0.02102571725845337,-0.023075580596923828,-0.023692965507507324,-0.018697798252105713,-0.020934104919433594,-0.01984316110610962,-0.017186462879180908,-0.021493971347808838,-0.021410822868347168,-0.021436184644699097,-0.01984274387359619,1.9225410596845904e-08,-0.0008478276431560516,0.00012520328164100647,0.0013919807970523834,0.002793550491333008,0.0007607671432197094,0.0025051129050552845,0.003977218642830849,0.00518021360039711,0.0019883808799932012,0.00394960748963058,0.0050768544897437096,0.005951492115855217,0.003225466702133417,0.004708869382739067,0.00542495958507061,0.006088782101869583,0.004425279796123505,0.005205664783716202,0.005462177097797394,0.005911910906434059,2,0
0.5178275108337402,0.6034044623374939,0.6803134083747864,0.750296413898468,0.8079690933227539,0.618752658367157,0.6346194744110107,0.6383581161499023,0.6403656601905823,0.5687448978424072,0.5778168439865112,0.5813377499580383,0.5840012431144714,0.5184539556503296,0.5231692790985107,0.5287865996360779,0.5335803031921387,0.4637743830680847,0.4479372799396515,0.43805381655693054,0.4316777288913727,0.8970456123352051,0.8436773419380188,0.7460336685180664,0.6931585073471069,0.6759967803955078,0.5893278121948242,0.48089009523391724,0.4179909825325012,0.3656718134880066,0.5732479095458984,0.44961410760879517,0.37991395592689514,0.3254750669002533,0.5784780383110046,0.4657682478427887,0.4038671851158142,0.35708820819854736,0.6042623519897461,0.5187879800796509,0.4652463495731354,0.4182681441307068,5.99550048718811e-07,-0.024960815906524658,-0.03323811665177345,-0.04234486445784569,-0.05060335993766785,0.0063174148090183735,-0.0010123817482963204,-0.01341073028743267,-0.02359938621520996,0.003981613088399172,0.0025304437149316072,-0.0076334658078849316,-0.016241317614912987,-0.003732644021511078,-0.006994542665779591,-0.015986083075404167,-0.02348845824599266,-0.015474128536880016,-0.019987385720014572,-0.021309804171323776,-0.022024888545274734,0.002332448959350586,0.004001140594482422,0.004177510738372803,0.007417559623718262,0.011831998825073242,0.006015598773956299,0.005036830902099609,0.0036669373512268066,0.0025235414505004883,0.0059313178062438965,0.0072335004806518555,0.006837666034698486,0.0073053836822509766,0.0051136016845703125,0.009320080280303955,0.01114434003829956,0.01310884952545166,0.0038348138332366943,0.0051138997077941895,0.004965633153915405,0.004814058542251587,-0.006103038787841797,-0.00814741849899292,-0.01182246208190918,-0.009635090827941895,-0.006251215934753418,-0.012072563171386719,-0.013336330652236938,-0.015118122100830078,-0.015822619199752808,-0.013335943222045898,-0.015449702739715576,-0.017933666706085205,-0.02169176936149597,-0.013569891452789307,-0.017436474561691284,-0.02037644386291504,-0.02364012598991394,-0.012330055236816406,-0.00988072156906128,-0.009502798318862915,-0.009141206741333008,6.125162599346368e-09,0.0004180874675512314,0.0013031363487243652,0.0018141381442546844,0.002188578248023987,0.004166916711255908,0.00595022167544812,0.007020276039838791,0.0074584633111953735,0.003994943142970442,0.005952002480626106,0.006849325727671385,0.007571510970592499,0.0035551167093217373,0.004604441113770008,0.0038736723363399506,0.003255452960729599,0.0030883802101016045,0.0030680522322654724,0.002291528508067131,0.0017919782549142838,2,0
